filename,width,height,class,xmin,ymin,xmax,ymax
Image__2018-01-10__14-07-38.jpg,640,480,standing,116,1,321,221
Image__2018-01-10__14-07-38.jpg,640,480,standing,1,144,186,297
Image__2018-01-10__14-07-38.jpg,640,480,standing,14,262,246,454
Image__2018-01-10__14-14-44.jpg,640,480,fallen,159,290,608,413
Image__2018-01-10__14-14-44.jpg,640,480,fallen,35,73,484,196
Image__2018-01-10__14-14-44.jpg,640,480,standing,136,167,311,310
Image__2018-01-10__14-14-44.jpg,640,480,standing,416,136,632,288
Image__2018-01-10__14-30-51.jpg,640,480,fallen,121,153,239,480
Image__2018-01-10__14-30-51.jpg,640,480,fallen,1,71,151,478
Image__2018-01-10__14-30-51.jpg,640,480,standing,213,168,368,330
Image__2018-01-10__14-30-51.jpg,640,480,standing,369,177,570,328
Image__2018-01-10__14-30-51.jpg,640,480,standing,448,9,640,180
Image__2018-01-10__14-30-51.jpg,640,480,standing,305,293,473,464
Image__2018-01-18__15-23-22.jpg,640,480,fallen,204,241,414,365
Image__2018-01-18__15-23-22.jpg,640,480,fallen,251,105,458,238
Image__2018-01-18__15-23-22.jpg,640,480,standing,113,241,203,303
Image__2018-01-18__15-23-22.jpg,640,480,standing,78,94,176,171
Image__2018-01-18__15-23-22.jpg,640,480,standing,325,33,395,118
Image__2018-01-18__15-23-22.jpg,640,480,standing,185,349,262,433
Image__2018-01-10__14-53-44.jpg,640,480,standing,250,175,426,323
Image__2018-01-10__14-53-44.jpg,640,480,standing,41,156,248,299
Image__2018-01-10__14-53-44.jpg,640,480,standing,348,303,530,456
Image__2018-01-10__14-53-44.jpg,640,480,standing,114,286,279,442
Image__2018-01-10__14-53-44.jpg,640,480,standing,455,219,640,348
Image__2018-01-10__14-53-44.jpg,640,480,fallen,75,49,545,161
Image__2018-01-10__14-53-44.jpg,640,480,fallen,84,402,525,476
Image__2018-01-18__15-23-37.jpg,640,480,standing,103,220,203,278
Image__2018-01-18__15-23-37.jpg,640,480,standing,239,261,310,325
Image__2018-01-18__15-23-37.jpg,640,480,standing,279,170,350,234
Image__2018-01-18__15-23-37.jpg,640,480,fallen,207,41,426,123
Image__2018-01-18__15-23-37.jpg,640,480,fallen,167,118,388,182
Image__2018-01-18__15-23-37.jpg,640,480,fallen,157,293,378,376
Image__2018-01-10__14-31-10.jpg,640,480,standing,212,170,384,312
Image__2018-01-10__14-31-10.jpg,640,480,standing,392,178,564,320
Image__2018-01-10__14-31-10.jpg,640,480,standing,441,7,640,178
Image__2018-01-10__14-31-10.jpg,640,480,standing,308,301,472,468
Image__2018-01-10__14-31-10.jpg,640,480,fallen,134,150,246,477
Image__2018-01-10__14-31-10.jpg,640,480,fallen,27,1,136,396
Image__2018-01-18__15-22-49.jpg,640,480,fallen,239,168,344,344
Image__2018-01-18__15-22-49.jpg,640,480,fallen,150,49,337,145
Image__2018-01-18__15-22-49.jpg,640,480,fallen,127,344,309,462
Image__2018-01-18__15-22-49.jpg,640,480,standing,140,203,232,269
Image__2018-01-10__14-49-36.jpg,640,480,fallen,76,101,530,203
Image__2018-01-10__14-49-36.jpg,640,480,fallen,49,1,503,102
Image__2018-01-10__14-49-36.jpg,640,480,fallen,516,62,640,480
Image__2018-01-10__14-49-36.jpg,640,480,fallen,73,393,521,480
Image__2018-01-10__14-49-36.jpg,640,480,fallen,3,18,77,334
Image__2018-01-10__14-49-36.jpg,640,480,standing,100,272,293,445
Image__2018-01-18__11-11-15.jpg,640,480,fallen,280,345,375,396
Image__2018-01-18__11-11-15.jpg,640,480,fallen,307,136,406,248
Image__2018-01-18__11-11-15.jpg,640,480,fallen,86,237,313,312
Image__2018-01-18__11-11-15.jpg,640,480,fallen,135,66,323,194
Image__2018-01-18__11-05-48.jpg,640,480,standing,312,244,358,288
Image__2018-01-18__11-05-48.jpg,640,480,standing,259,319,317,385
Image__2018-01-18__11-05-48.jpg,640,480,standing,133,351,205,417
Image__2018-01-18__11-05-48.jpg,640,480,standing,228,69,309,158
Image__2018-01-18__11-05-48.jpg,640,480,standing,114,173,320,239
Image__2018-01-18__11-05-48.jpg,640,480,standing,141,248,268,327
Image__2018-01-18__11-10-41.jpg,640,480,standing,160,282,243,345
Image__2018-01-18__11-10-41.jpg,640,480,fallen,218,103,360,269
Image__2018-01-18__10-57-23.jpg,640,480,fallen,217,291,393,419
Image__2018-01-18__10-57-23.jpg,640,480,fallen,198,139,388,258
Image__2018-01-18__10-57-23.jpg,640,480,fallen,122,25,309,146
Image__2018-01-18__10-57-23.jpg,640,480,fallen,121,322,283,478
Image__2018-01-10__14-38-50.jpg,640,480,fallen,376,74,488,477
Image__2018-01-10__14-38-50.jpg,640,480,standing,228,5,376,189
Image__2018-01-10__14-38-50.jpg,640,480,standing,13,1,234,191
Image__2018-01-10__14-38-50.jpg,640,480,standing,1,191,218,339
Image__2018-01-10__14-38-50.jpg,640,480,standing,12,312,231,480
Image__2018-01-10__13-51-41.jpg,640,480,fallen,32,55,482,181
Image__2018-01-10__13-51-41.jpg,640,480,fallen,149,254,600,468
Image__2018-01-18__11-07-02.jpg,640,480,standing,324,252,391,319
Image__2018-01-18__11-07-02.jpg,640,480,standing,231,90,305,168
Image__2018-01-18__11-07-02.jpg,640,480,standing,208,262,262,308
Image__2018-01-18__11-07-02.jpg,640,480,standing,247,322,315,385
Image__2018-01-18__11-07-02.jpg,640,480,standing,133,352,201,413
Image__2018-01-18__11-07-02.jpg,640,480,standing,112,269,184,318
Image__2018-01-18__11-07-02.jpg,640,480,standing,199,415,257,480
Image__2018-01-18__11-07-02.jpg,640,480,fallen,155,18,298,189
Image__2018-01-18__11-07-02.jpg,640,480,fallen,271,180,427,240
Image__2018-01-18__11-07-02.jpg,640,480,fallen,180,205,276,260
Image__2018-01-18__11-07-02.jpg,640,480,fallen,87,192,185,242
Image__2018-01-18__11-07-02.jpg,640,480,fallen,268,378,400,479
Image__2018-01-18__11-02-32.jpg,640,480,fallen,203,186,321,296
Image__2018-01-10__14-08-18.jpg,640,480,standing,217,262,640,373
Image__2018-01-10__14-08-18.jpg,640,480,standing,145,368,594,480
Image__2018-01-10__14-08-18.jpg,640,480,standing,382,175,609,253
Image__2018-01-10__14-08-18.jpg,640,480,standing,110,1,296,210
Image__2018-01-10__14-08-18.jpg,640,480,standing,273,1,444,177
Image__2018-01-10__14-08-18.jpg,640,480,standing,453,1,640,177
Image__2018-01-10__14-08-18.jpg,640,480,standing,1,134,201,298
Image__2018-01-10__14-08-18.jpg,640,480,standing,51,287,221,435
Image__2018-01-10__13-52-05.jpg,640,480,fallen,202,1,320,368
Image__2018-01-10__13-52-05.jpg,640,480,fallen,66,355,538,480
Image__2018-01-10__14-00-57.jpg,640,480,fallen,151,93,495,187
Image__2018-01-10__14-00-57.jpg,640,480,fallen,62,274,507,382
Image__2018-01-10__13-59-32.jpg,640,480,fallen,130,269,589,387
Image__2018-01-10__13-59-32.jpg,640,480,standing,267,7,395,164
Image__2018-01-10__14-08-27.jpg,640,480,fallen,210,269,640,381
Image__2018-01-10__14-08-27.jpg,640,480,fallen,210,368,640,480
Image__2018-01-10__14-08-27.jpg,640,480,fallen,380,171,598,261
Image__2018-01-10__14-08-27.jpg,640,480,standing,120,1,311,220
Image__2018-01-10__14-08-27.jpg,640,480,standing,283,1,437,168
Image__2018-01-10__14-08-27.jpg,640,480,standing,432,1,640,175
Image__2018-01-10__14-08-27.jpg,640,480,standing,1,143,210,283
Image__2018-01-10__14-08-27.jpg,640,480,standing,36,296,205,429
Image__2018-01-10__14-11-13.jpg,640,480,fallen,164,160,608,287
Image__2018-01-10__14-11-13.jpg,640,480,standing,210,1,385,165
Image__2018-01-10__14-11-13.jpg,640,480,standing,226,288,398,439
Image__2018-01-10__14-11-13.jpg,640,480,standing,40,294,212,445
Image__2018-01-10__14-11-13.jpg,640,480,standing,445,1,640,167
Image__2018-01-10__14-11-13.jpg,640,480,standing,428,280,640,461
Image__2018-01-18__11-09-39.jpg,640,480,fallen,176,300,268,338
Image__2018-01-18__11-09-39.jpg,640,480,fallen,269,174,339,262
Image__2018-01-18__11-04-51.jpg,640,480,fallen,196,211,305,300
Image__2018-01-18__10-54-07.jpg,640,480,standing,335,307,392,384
Image__2018-01-18__10-54-07.jpg,640,480,standing,120,293,185,349
Image__2018-01-18__10-54-07.jpg,640,480,standing,128,206,193,262
Image__2018-01-18__10-54-07.jpg,640,480,standing,123,119,188,175
Image__2018-01-18__10-54-07.jpg,640,480,standing,176,77,241,137
Image__2018-01-18__10-54-07.jpg,640,480,fallen,243,105,372,174
Image__2018-01-18__10-54-07.jpg,640,480,fallen,245,189,374,258
Image__2018-01-18__10-54-07.jpg,640,480,fallen,189,272,316,348
Image__2018-01-18__10-54-07.jpg,640,480,fallen,220,349,342,436
Image__2018-01-10__14-41-32.jpg,640,480,fallen,71,188,526,325
Image__2018-01-18__11-05-00.jpg,640,480,fallen,164,211,350,348
Image__2018-01-10__14-22-31.jpg,640,480,standing,383,221,534,364
Image__2018-01-10__14-22-31.jpg,640,480,standing,360,1,524,172
Image__2018-01-10__14-22-31.jpg,640,480,standing,17,175,231,299
Image__2018-01-10__14-22-31.jpg,640,480,fallen,213,1,372,396
Image__2018-01-10__14-22-31.jpg,640,480,fallen,462,43,622,466
Image__2018-01-10__14-22-31.jpg,640,480,fallen,23,327,457,480
Image__2018-01-10__13-52-15.jpg,640,480,fallen,190,1,326,362
Image__2018-01-10__13-52-15.jpg,640,480,fallen,459,11,582,446
Image__2018-01-10__14-16-21.jpg,640,480,fallen,414,1,539,341
Image__2018-01-10__14-16-21.jpg,640,480,fallen,49,1,174,341
Image__2018-01-10__14-16-21.jpg,640,480,fallen,34,326,480,432
Image__2018-01-10__14-16-21.jpg,640,480,standing,317,155,474,317
Image__2018-01-10__14-16-21.jpg,640,480,standing,143,149,300,311
Image__2018-01-18__10-58-39.jpg,640,480,fallen,94,281,204,410
Image__2018-01-18__10-58-39.jpg,640,480,fallen,80,216,239,296
Image__2018-01-18__10-58-39.jpg,640,480,fallen,285,158,416,286
Image__2018-01-18__10-58-39.jpg,640,480,fallen,146,72,250,207
Image__2018-01-18__10-58-39.jpg,640,480,standing,284,94,338,162
Image__2018-01-18__10-58-39.jpg,640,480,standing,255,212,309,280
Image__2018-01-18__10-58-39.jpg,640,480,standing,219,319,284,387
Image__2018-01-10__14-46-39.jpg,640,480,fallen,88,29,193,443
Image__2018-01-10__14-46-39.jpg,640,480,fallen,1,15,89,438
Image__2018-01-10__14-46-39.jpg,640,480,fallen,216,93,636,201
Image__2018-01-10__14-46-39.jpg,640,480,fallen,205,255,640,358
Image__2018-01-10__14-46-39.jpg,640,480,fallen,205,362,640,465
Image__2018-01-10__14-38-40.jpg,640,480,fallen,210,266,640,386
Image__2018-01-10__14-38-40.jpg,640,480,standing,226,7,386,186
Image__2018-01-10__14-38-40.jpg,640,480,standing,14,1,230,189
Image__2018-01-10__14-38-40.jpg,640,480,standing,8,191,224,347
Image__2018-01-10__14-38-40.jpg,640,480,standing,12,315,222,480
Image__2018-01-10__14-41-29.jpg,640,480,fallen,203,46,519,396
Image__2018-01-18__10-56-25.jpg,640,480,fallen,321,119,426,224
Image__2018-01-18__10-56-25.jpg,640,480,fallen,191,38,319,127
Image__2018-01-18__10-56-25.jpg,640,480,fallen,167,93,295,169
Image__2018-01-18__10-56-25.jpg,640,480,fallen,147,186,275,243
Image__2018-01-18__10-56-25.jpg,640,480,fallen,224,344,344,439
Image__2018-01-18__10-56-25.jpg,640,480,fallen,129,242,236,351
Image__2018-01-18__10-56-25.jpg,640,480,fallen,251,261,366,360
Image__2018-01-18__15-24-47.jpg,640,480,standing,343,187,410,268
Image__2018-01-18__15-24-47.jpg,640,480,standing,336,77,403,158
Image__2018-01-18__15-24-47.jpg,640,480,standing,248,110,315,191
Image__2018-01-18__15-24-47.jpg,640,480,standing,331,286,398,367
Image__2018-01-18__15-24-47.jpg,640,480,standing,324,371,391,452
Image__2018-01-18__15-24-47.jpg,640,480,standing,239,397,306,478
Image__2018-01-18__15-24-47.jpg,640,480,fallen,175,152,242,336
Image__2018-01-18__15-24-47.jpg,640,480,fallen,119,143,182,347
Image__2018-01-18__15-24-47.jpg,640,480,fallen,59,141,122,345
Image__2018-01-18__15-24-47.jpg,640,480,fallen,70,323,278,438
Image__2018-01-10__14-33-44.jpg,640,480,fallen,202,36,360,457
Image__2018-01-10__14-43-05.jpg,640,480,fallen,32,318,380,435
Image__2018-01-10__14-14-15.jpg,640,480,standing,198,159,357,306
Image__2018-01-10__14-14-15.jpg,640,480,standing,5,141,200,293
Image__2018-01-10__14-14-15.jpg,640,480,fallen,36,65,482,185
Image__2018-01-18__10-53-28.jpg,640,480,fallen,241,169,375,278
Image__2018-01-18__10-53-28.jpg,640,480,standing,116,125,194,177
Image__2018-01-18__10-53-28.jpg,640,480,standing,239,103,317,155
Image__2018-01-18__10-53-28.jpg,640,480,standing,197,197,260,248
Image__2018-01-18__10-53-28.jpg,640,480,standing,133,208,196,259
Image__2018-01-18__10-53-28.jpg,640,480,standing,123,299,186,350
Image__2018-01-18__10-53-28.jpg,640,480,standing,199,277,262,328
Image__2018-01-18__10-53-28.jpg,640,480,standing,175,361,238,412
Image__2018-01-18__10-53-28.jpg,640,480,standing,264,269,327,320
Image__2018-01-18__15-22-25.jpg,640,480,fallen,216,108,409,180
Image__2018-01-18__15-22-25.jpg,640,480,fallen,214,171,407,243
Image__2018-01-18__15-22-25.jpg,640,480,fallen,209,225,402,297
Image__2018-01-18__15-22-25.jpg,640,480,fallen,191,284,384,356
Image__2018-01-10__14-44-37.jpg,640,480,fallen,191,145,472,414
Image__2018-01-18__10-54-33.jpg,640,480,fallen,224,129,417,248
Image__2018-01-18__10-54-33.jpg,640,480,fallen,228,66,351,157
Image__2018-01-18__10-54-33.jpg,640,480,fallen,221,346,344,437
Image__2018-01-18__10-54-33.jpg,640,480,fallen,183,280,309,347
Image__2018-01-18__10-54-33.jpg,640,480,fallen,244,227,370,299
Image__2018-01-18__10-54-33.jpg,640,480,fallen,77,186,205,268
Image__2018-01-18__10-54-33.jpg,640,480,standing,113,340,178,394
Image__2018-01-18__10-54-33.jpg,640,480,standing,338,314,402,387
Image__2018-01-18__10-54-33.jpg,640,480,standing,169,66,233,139
Image__2018-01-18__10-54-33.jpg,640,480,standing,119,111,183,184
Image__2018-01-18__10-54-33.jpg,640,480,standing,147,234,239,308
Image__2018-01-18__11-10-00.jpg,640,480,fallen,168,153,316,322
Image__2018-01-10__14-23-44.jpg,640,480,standing,351,109,522,275
Image__2018-01-10__14-23-44.jpg,640,480,fallen,115,292,566,402
Image__2018-01-10__14-23-44.jpg,640,480,fallen,15,379,451,480
Image__2018-01-10__14-23-44.jpg,640,480,fallen,80,1,228,319
Image__2018-01-10__14-23-44.jpg,640,480,fallen,1,1,80,320
Image__2018-01-10__13-49-11.jpg,640,480,fallen,229,78,640,210
Image__2018-01-10__13-49-11.jpg,640,480,fallen,307,180,640,304
Image__2018-01-10__13-49-11.jpg,640,480,fallen,19,299,453,455
Image__2018-01-10__13-49-11.jpg,640,480,fallen,145,1,577,90
Image__2018-01-10__13-49-11.jpg,640,480,standing,1,7,225,186
Image__2018-01-10__13-49-11.jpg,640,480,fallen,1,200,296,307
Image__2018-01-10__13-49-11.jpg,640,480,fallen,445,316,640,399
Image__2018-01-10__14-11-20.jpg,640,480,fallen,367,151,498,479
Image__2018-01-10__14-11-20.jpg,640,480,standing,212,1,381,172
Image__2018-01-10__14-11-20.jpg,640,480,standing,236,272,387,437
Image__2018-01-10__14-11-20.jpg,640,480,standing,37,277,235,448
Image__2018-01-10__14-11-20.jpg,640,480,standing,452,1,640,168
Image__2018-01-10__14-30-39.jpg,640,480,standing,315,304,469,469
Image__2018-01-10__14-30-39.jpg,640,480,standing,373,186,565,326
Image__2018-01-10__14-30-39.jpg,640,480,standing,203,174,395,314
Image__2018-01-10__14-30-39.jpg,640,480,standing,436,10,640,189
Image__2018-01-10__14-30-39.jpg,640,480,fallen,1,33,423,145
Image__2018-01-10__14-30-39.jpg,640,480,fallen,91,149,255,479
Image__2018-01-18__11-10-58.jpg,640,480,fallen,221,100,365,268
Image__2018-01-18__11-10-58.jpg,640,480,fallen,318,252,387,368
Image__2018-01-18__11-10-58.jpg,640,480,fallen,173,290,330,453
Image__2018-01-18__15-24-18.jpg,640,480,fallen,101,140,168,347
Image__2018-01-18__15-24-18.jpg,640,480,fallen,191,28,414,124
Image__2018-01-18__15-24-18.jpg,640,480,fallen,217,121,437,177
Image__2018-01-18__15-24-18.jpg,640,480,fallen,214,198,443,268
Image__2018-01-18__15-24-18.jpg,640,480,fallen,247,269,442,402
Image__2018-01-18__15-24-18.jpg,640,480,fallen,105,337,313,448
Image__2018-01-18__11-01-20.jpg,640,480,fallen,163,177,303,301
Image__2018-01-10__14-42-32.jpg,640,480,fallen,113,173,411,430
Image__2018-01-18__11-03-27.jpg,640,480,fallen,202,361,332,424
Image__2018-01-18__11-03-27.jpg,640,480,fallen,303,264,372,389
Image__2018-01-18__11-03-27.jpg,640,480,fallen,264,45,397,131
Image__2018-01-18__11-03-27.jpg,640,480,fallen,259,93,391,172
Image__2018-01-18__11-03-27.jpg,640,480,fallen,285,137,371,253
Image__2018-01-18__11-03-27.jpg,640,480,fallen,223,206,346,291
Image__2018-01-18__11-03-27.jpg,640,480,fallen,221,78,268,209
Image__2018-01-18__11-03-27.jpg,640,480,fallen,142,281,206,409
Image__2018-01-18__11-03-27.jpg,640,480,standing,232,310,275,353
Image__2018-01-18__11-03-27.jpg,640,480,standing,183,314,226,357
Image__2018-01-18__11-03-27.jpg,640,480,standing,177,271,220,314
Image__2018-01-18__11-03-27.jpg,640,480,standing,228,258,271,301
Image__2018-01-18__11-03-27.jpg,640,480,standing,177,220,220,263
Image__2018-01-18__11-03-27.jpg,640,480,standing,179,178,222,221
Image__2018-01-18__11-03-27.jpg,640,480,standing,173,136,216,179
Image__2018-01-10__14-19-20.jpg,640,480,standing,149,160,313,291
Image__2018-01-10__14-19-20.jpg,640,480,standing,320,151,484,282
Image__2018-01-10__14-19-20.jpg,640,480,standing,476,155,640,291
Image__2018-01-10__14-19-20.jpg,640,480,standing,1,189,163,325
Image__2018-01-10__14-19-20.jpg,640,480,fallen,39,283,475,429
Image__2018-01-10__14-19-20.jpg,640,480,fallen,168,334,604,480
Image__2018-01-18__11-06-03.jpg,640,480,fallen,196,111,365,259
Image__2018-01-18__11-06-03.jpg,640,480,fallen,164,27,312,207
Image__2018-01-18__11-06-03.jpg,640,480,fallen,134,237,225,352
Image__2018-01-18__11-06-03.jpg,640,480,standing,137,354,203,411
Image__2018-01-18__11-06-03.jpg,640,480,standing,253,316,321,381
Image__2018-01-18__11-06-03.jpg,640,480,standing,306,241,367,293
Image__2018-01-10__14-15-35.jpg,640,480,standing,138,158,303,306
Image__2018-01-10__14-15-35.jpg,640,480,standing,305,153,470,301
Image__2018-01-10__14-15-35.jpg,640,480,fallen,1,65,439,182
Image__2018-01-10__14-15-35.jpg,640,480,fallen,462,6,605,424
Image__2018-01-10__14-15-35.jpg,640,480,fallen,26,320,469,446
Image__2018-01-10__14-45-10.jpg,640,480,fallen,312,224,451,427
Image__2018-01-18__10-57-28.jpg,640,480,fallen,194,141,387,255
Image__2018-01-18__10-57-28.jpg,640,480,fallen,120,25,308,152
Image__2018-01-18__10-57-28.jpg,640,480,standing,99,253,197,321
Image__2018-01-18__10-57-28.jpg,640,480,standing,249,278,347,346
Image__2018-01-18__15-22-43.jpg,640,480,standing,212,321,283,392
Image__2018-01-18__15-22-43.jpg,640,480,standing,220,257,291,328
Image__2018-01-18__15-22-43.jpg,640,480,fallen,282,186,389,361
Image__2018-01-18__15-22-43.jpg,640,480,fallen,163,89,314,265
Image__2018-01-10__14-07-31.jpg,640,480,standing,413,282,515,382
Image__2018-01-10__14-07-31.jpg,640,480,standing,185,206,310,329
Image__2018-01-10__14-07-31.jpg,640,480,standing,112,1,303,207
Image__2018-01-10__14-07-31.jpg,640,480,standing,293,1,427,178
Image__2018-01-10__14-07-31.jpg,640,480,standing,1,140,215,286
Image__2018-01-10__14-07-31.jpg,640,480,standing,10,278,235,440
Image__2018-01-10__14-07-31.jpg,640,480,fallen,286,63,539,454
Image__2018-01-10__14-44-40.jpg,640,480,fallen,323,89,459,421
Image__2018-01-10__14-20-48.jpg,640,480,fallen,464,194,580,480
Image__2018-01-10__14-20-48.jpg,640,480,fallen,239,1,355,285
Image__2018-01-10__14-20-48.jpg,640,480,fallen,23,257,457,432
Image__2018-01-10__14-20-48.jpg,640,480,standing,397,6,588,169
Image__2018-01-10__14-20-48.jpg,640,480,standing,25,160,251,302
Image__2018-01-10__14-39-41.jpg,640,480,fallen,83,216,534,325
Image__2018-01-10__14-39-41.jpg,640,480,standing,10,2,232,184
Image__2018-01-10__14-39-41.jpg,640,480,standing,223,1,389,186
Image__2018-01-10__14-39-41.jpg,640,480,standing,430,1,640,209
Image__2018-01-18__10-58-50.jpg,640,480,standing,257,219,309,275
Image__2018-01-18__10-58-50.jpg,640,480,standing,331,171,383,227
Image__2018-01-18__10-58-50.jpg,640,480,standing,282,90,334,146
Image__2018-01-18__10-58-50.jpg,640,480,standing,225,324,277,380
Image__2018-01-18__10-58-50.jpg,640,480,fallen,151,71,252,205
Image__2018-01-18__10-58-50.jpg,640,480,fallen,80,219,237,298
Image__2018-01-18__10-58-50.jpg,640,480,fallen,81,278,210,414
Image__2018-01-18__11-06-39.jpg,640,480,fallen,268,375,398,479
Image__2018-01-18__11-06-39.jpg,640,480,fallen,272,177,427,239
Image__2018-01-18__11-06-39.jpg,640,480,fallen,184,102,357,245
Image__2018-01-18__11-06-39.jpg,640,480,fallen,160,20,306,202
Image__2018-01-18__11-06-39.jpg,640,480,fallen,221,269,267,396
Image__2018-01-18__11-06-39.jpg,640,480,fallen,139,239,223,351
Image__2018-01-18__11-06-39.jpg,640,480,standing,194,256,243,303
Image__2018-01-18__11-06-39.jpg,640,480,standing,329,252,378,299
Image__2018-01-18__11-06-39.jpg,640,480,standing,201,418,257,479
